shang1,shang2,shang3,shang4,shang5,shang6,wordnet1,wordnet2,wordnet3,wordnet4,wordnet5,wordnet6,word1,word2,square,SCS,SCQ1,SCQ2,SCQ3,SCQ4,SCQ5,idf1,idf2,idf3,idf4,ICTF1,ICTF2,ICTF3,ICTF4,a11,a12,a13,PMI1,PMI2,PMI3,PMI4,PMI5,var1,var2,var3,var4,var5,reporter1,reporter2,reporter3,comple1,comple2,comple3,comple4,comple5,read1,read2,read3,read4,read5,read6,read7,read8,cixing1,ci2,ci3,len1,len2,len3,len4,len5,len6,len7,len8,net1,net2,net3,net4,net5,net6,net7,net8,net9,selectrao1,selectrao2,selectrao3,selectrao4,selectrao5,selectrao6,selectrao7,selectrao8,selectrao9,daima200,daima201,daima202,daima203,daima204,daima205,daima206,daima207,daima208,daima209,daima2010,daima2011,daima2012,daima2013,daima2014,daima2015,daima2016,daima2017,daima2018,daima2019,daima2020,daima2021,daima2022,daima2023,daima150,daima151,daima152,daima153,daima154,daima155,daima156,daima157,daima158,daima159,daima1510,daima1511,daima1512,daima1513,daima1514,daima1515,daima1516,daima1517,daima1518,daima1519,daima1520,daima1521,daima1522,daima1523,daima100,daima101,daima102,daima103,daima104,daima105,daima106,daima107,daima108,daima109,daima1010,daima1011,daima1012,daima1013,daima1014,daima1015,daima1016,daima1017,daima1018,daima1019,daima1020,daima1021,daima1022,daima1023,daima50,daima51,daima52,daima53,daima54,daima55,daima56,daima57,daima58,daima59,daima510,daima511,daima512,daima513,daima514,daima515,daima516,daima517,daima518,daima519,daima520,daima521,daima522,daima523,fixcount201,fixcount202,fixcount203,fixcount205,fixcount206,fixcount151,fixcount152,fixcount153,fixcount155,fixcount156,fixcount101,fixcount102,fixcount103,fixcount105,fixcount106,fixcount51,fixcount52,fixcount53,fixcount55,fixcount56,fixfile201,fixfile202,fixfile203,fixfile204,fixfile205,fixfile206,fixfile151,fixfile152,fixfile153,fixfile154,fixfile155,fixfile156,fixfile101,fixfile102,fixfile103,fixfile104,fixfile105,fixfile106,fixfile51,fixfile52,fixfile53,fixfile54,fixfile55,fixfile56,subsquery1,subsquery2,subsquery3,rank1,WIG,kl150,kl151,kl152,kl153,kl154,kl155,kl156,kl157,kl158,kl159,kl1510,kl1511,kl100,kl101,kl102,kl103,kl104,kl105,kl106,kl107,kl108,kl109,kl1010,kl1011,kl50,kl51,kl52,kl53,kl54,kl55,kl56,kl57,kl58,kl59,kl510,kl511,NCQ,CT,fixfile1,fixfile2,fixfile3,fixfile4,fixfile5,idfnew,scqnew,sac,dev1,dev2,dev3,dev4,dev5,time1,hang1,hang2,hang3,hang4,hang5,RS,class20,class1,class5,class10,class15
-21.07374613,0,-179.8715827,1473.791322,38.38998986,-3.790394375,3.658823529,1,21.61301038,4.648979499,21,0,92,52,0.583717075,5.137949734,356307.2248,2.11E+07,4597.6479,32367.68377,0,8.238821319,2.870334705,8.599510234,0,7.03040983,2.651492001,8.599510234,-1.026179568,78.34848351,1.284401369,5.500330757,1.031483671,8.599510234,-2.173365104,1.061156683,1.126053505,0.021446825,0.159042752,0,0.033871149,0.001147255,110,13,0.827272727,0,0,0,0,0,11.34112202,71.8789,8.7755,12.0955,10.28539107,9.8882,39.54907162,3.846153846,6,29,30,702,4,144,3.106612571,7,9.651041667,16,1,0,0,0,0,0,0,0,0,0,10,0.45706812,0.027043582,0.004049616,0.465020625,-0.0361605,-0.04478238,-0.115894055,-0.12481015,1,0,0,1,1,1,586.1,506.1416699,256179.39,330.5,2035,19,33.9,30.37910466,922.89,30.5,119,1,21.6,30.21986102,913.24,20.5,142,0,1,0,0,1,1,1,528.7333333,395.9674173,156790.1956,1168,1259,19,29.93333333,24.98657417,624.3288889,62,85,1,25.86666667,33.59140102,1128.382222,24,142,0,1,0,0,1,1,1,614.1,402.1443646,161720.09,174.5,1259,23,31.9,21.55203007,464.49,13,62,1,16.6,13.11640195,172.04,15.5,41,0,1,0,0,1,1,1,400.2,333.0089488,110894.96,23,898,23,19.8,20.93227174,438.16,3,53,1,9,10,100,2,24,0,8,6.104355649,37.26315789,24,1,8,6.638631529,44.07142857,24,1,8,5.597618541,31.33333333,20,1,6,6.811754546,46.4,20,1,7.910526316,2.599067593,6.755152355,5,11,5,7.304761905,2.608133102,6.802358277,11,11,5,7.6,2.678307924,7.173333333,5,11,5,6.5,2.291287847,5.25,10,10,5,0.284722222,0.5852729,0.342544367,0,-13.67675882,1,6,9,10,-0.692901413,-0.250035875,-0.075515266,-0.56986177,-1.222708747,-0.468882829,-0.644345075,-0.678540885,1,6,6,7,-0.820245661,-0.239652639,-0.069890975,-0.710188627,-1.461382434,-0.468107373,-0.748583347,-0.801440299,2,4,4,4,-0.56952479,-0.26545436,-0.084264826,-0.504540563,-1.571135566,-0.897001654,-1.032387704,-1.182682574,0.002277241,0,0.046838562,0.123372631,0.015220806,0.112685185,1.000000238,3.523398756,2474.355728,0.104801095,29.66666667,128,0,47.44353369,2250.888889,100000,111454.6667,634952,0,234424.7516,5.50E+10,0.989708,0,0,0,0,0
-29.28491791,0,-142.743323,845.2724471,29.07356956,-2.658624161,2.5,5,13.20454545,3.633805919,16,0,77,5,0.373076923,12.12297521,337563.8635,5.98E+07,7730.170937,32485.98485,0,4.034686094,2.008652806,8.605204069,0,4.313567234,2.07691291,8.605204069,-1.022200547,47.1867095,1.179667738,2.925600286,1.473097748,5.832615346,-0.692597579,1.024387151,1.049369035,0.035201676,0.696071656,0,0.076229125,0.005810879,111,14,0.828828829,0,0,0,0,0,15.93051184,54.4034,12.3077,15.3916,12.71008312,13.094,47.56990069,5.571428571,4,19,8,439,5,82,1.959168261,5.5,3.838340274,9,1,0,0,0,0,0,0,0,0,0,10,0.415700864,0.043754955,0.007403444,0.404054515,0.0214485,0.131351825,0.13134167,0.123533695,1.95,3.707762128,13.7475,1,18,1,397.2,352.2191931,124058.36,459,1367,5,26.65,28.75982441,827.1275,9.5,136,0,9.95,12.8626397,165.4475,5,56,0,1.133333333,0.498887652,0.248888889,1,3,1,349.6,292.6107312,85621.04,148,897,5,22.13333333,15.3877296,236.7822222,10,53,0,6.933333333,6.951898222,48.32888889,7,23,0,1,0,0,1,1,1,307.8,279.6804605,78221.16,240.5,897,5,21.9,16.37345413,268.09,32.5,53,0,8.1,6.729784543,45.29,8,23,2,1,0,0,1,1,1,300,254.7492885,64897.2,542,662,5,20,12.44186481,154.8,23,38,0,7.6,5.748043145,33.04,16,16,2,6,6.133922073,37.625,20,1,5,4.020779361,16.16666667,13,1,3,2.291287847,5.25,6,1,1,0,0,1,1,5.436842105,1.381726809,1.909168975,5,12,5,5.428571429,1.365263923,1.863945578,10.5,11,5,5.377777778,1.252355805,1.568395062,5,10,5,5,0,0,5,5,5,0.792682927,1.471168483,2.164336704,0,-21.54183963,0,3,5,8,-0.450621262,0.016762848,0.005874746,-0.455870122,-0.300625324,0.163977742,0.157633543,0.141102582,1,4,5,7,-0.448826009,-0.080424044,-0.036001756,-0.379765004,-0.610986114,-0.154667497,-0.232203841,-0.210498303,2,4,6,8,6.68E-04,-0.086696116,-0.039353209,0.023382887,-0.564650178,-0.606280446,-0.573025972,-0.579648346,0.003533526,0,0.047517374,0.124384864,0.015471594,0.147056761,1.000000358,4.099343563,4116.632481,-0.08521791,27.29411765,128,0,32.21027367,1037.50173,100000,237207.2353,634952,0,274898.5474,7.56E+10,0.988261,1,0,1,1,1
-24.31234351,0,-224.375951,1859.725355,43.12453309,0,2.865384615,1,17.63572485,4.199491023,21,0,145,56,0.748344371,13.320103,693446.1713,2.89E+07,5378.993393,55022.55618,0,6.222468058,2.494487534,8.628197749,0,5.131140071,2.265201993,8.628197749,-1.759720115,74.6513182,1.036823864,4.581040242,1.129066916,6.83643828,-2.854933235,1.015175618,1.030581535,0.026090227,0.453599842,0,0.05542403,0.003071823,2,2,0,0,0,1,0,0,29.21903226,52.902,17.4325,21.324,12.74679434,17.8182,80.90860215,16,2,12,5,985,4,201,2.564598201,13,6.577163932,14,1,0,0,0,0,0,0,0,0,0,4,0.560525746,-0.008724511,-0.001354926,0.567803097,-0.11517325,0.129802265,0.03072465,-6.43E-04,1.65,2.414021541,5.8275,1,12,1,753.15,514.0616962,264259.4275,805.5,1867,72,37.15,29.96710697,898.0275,53,117,2,14.6,13.87227451,192.44,7,51,0,1.866666667,2.753583524,7.582222222,1,12,1,749.2,528.4365872,279245.2267,632,1867,72,41.26666667,32.03636822,1026.328889,24,117,6,15.53333333,14.818307,219.5822222,21,51,0,2.1,3.3,10.89,1,12,1,835.4,548.898752,301289.84,816,1867,72,45.2,35.91879731,1290.16,30,117,6,19.7,16.26683743,264.61,13.5,51,0,3.2,4.4,19.36,12,12,1,1096.2,561.1211634,314856.96,1332,1867,160,50.6,41.97427784,1761.84,71,117,6,26.6,19.39690697,376.24,47,51,4,5,6.062177826,36.75,20,1,5,6.782329983,46,20,1,6,7.238784428,52.4,20,1,9,7.724420151,59.66666667,20,2,5.542105263,1.784676232,3.185069252,5,12,5,5.466666667,1.713068351,2.934603175,5,12,5,5.466666667,1.74610678,3.048888889,5,12,5,5.7,2.1,4.41,5,12,5,0.527363184,1.586791723,2.517907973,0,-31.47239596,2,5,7,8,-0.548630065,-0.094134494,-0.023945854,-0.539003335,-0.698692381,-0.03702715,-0.158615455,-0.233336762,3,4,6,7,-0.532936163,-0.055197082,-0.011891756,-0.540494256,-0.78260833,-0.257108063,-0.234060749,-0.273305967,3,4,5,6,-0.663326306,-0.094982102,-0.024241975,-0.640671156,-0.891321123,-0.115920991,-0.242544159,-0.296303228,0.001843678,0,0.051617681,0.141959166,0.020152405,0.045427646,1.000000238,2.885083849,3449.980952,0.161522555,25.95,130,1,31.75763688,1008.5475,7.67E+07,151414.35,634952,1786,182259.8268,3.32E+10,0.987937,1,1,1,1,1
-19.71146205,0,-217.5667604,1448.667812,38.06136903,-15.09433409,3.2,1,14.86,3.854867053,21,0,195,86,0.695682944,8.753207434,1018256.929,3.62E+07,6016.69476,54900.95157,0,6.341347734,2.518203275,8.639764744,0,4.746987445,2.178758235,8.639764744,-1.745407943,105.8983695,1.163718346,5.360919951,1.248885797,8.639764744,-2.388977028,0.988317963,0.976772397,0.019538154,0.403683792,0,0.036830593,0.001356493,2,1,0.5,0,0,0,0,0,38.47669821,-13.3221,28.2428,26.0545,16.96424004,25.5125,83.43270242,16.16666667,5,25,11,1402,4,281,3.254872051,5,10.59419207,20,1,0,0,0,0,0,0,0,0,0,12,0.566368874,0.025473242,0.005240088,0.566138782,-0.28914289,-0.10071356,-0.259515765,-0.21237714,1.2,0.6,0.36,2,3,1,556.1,531.7039496,282709.09,1095.5,1867,82,32.55,29.82025318,889.2475,41,117,7,10.7,14.0573824,197.61,15.5,51,0,1.266666667,0.679869268,0.462222222,1,3,1,673.8,564.022009,318120.8267,140,1867,112,38.93333333,31.81082974,1011.928889,7,117,7,12.53333333,15.29211852,233.8488889,6,51,0,1.2,0.6,0.36,1,3,1,698.8,588.3330349,346135.76,190.5,1867,112,44.3,36.58155273,1338.21,10.5,117,7,13.6,17.26962652,298.24,2,51,0,1,0,0,1,1,1,824.2,450.149042,202634.16,922,1379,269,54.2,26.6338131,709.36,53,93,14,14.2,15.18420232,230.56,23,40,0,5,5.585696018,31.2,20,1,5,6.391959235,40.85714286,20,1,3,3,9,9,1,4,3.16227766,10,9,2,5.852631579,2.161716769,4.673019391,5,13,5,5.828571429,2.104223159,4.427755102,11.5,13,5,6.133333333,2.654974367,7.048888889,5,13,5,6.5,3.008321791,9.05,8.5,13,5,0.234875445,0.592053609,0.350527476,0,-30.93411949,5,5,8,13,-0.683778921,-0.081735755,-0.022656054,-0.723873049,-0.891339421,-0.206019789,-0.15872848,-0.248926163,3,6,7,11,-0.700521556,-0.219291764,-0.090949632,-0.63007465,-1.397113681,-0.623781353,-0.767173052,-0.814929187,4,6,8,11,-0.561527717,-0.278991051,-0.132365034,-0.567624569,-1.723486781,-1.140476614,-1.135943592,-1.307785511,0.002404316,0,0.076580408,0.163704446,0.026799146,0.033690627,1.000000238,3.252930311,3623.690139,0.141145522,27.8,132,1,32.50630708,1056.66,6.64E+07,183677.95,634952,2765,198384.0737,3.94E+10,0.990868,0,0,0,0,0
-26.92280899,0,-120.1166444,1230.470866,35.07806816,-26.78831429,2.6875,1,10.33984375,3.215562742,9,0,17,4,0.319305158,6.362690256,62864.52009,1.73E+07,4157.952372,17620.01062,0,3.77958137,1.944114547,6.681750495,0,3.69832582,1.923103175,6.062711287,-0.709048026,14.38826205,1.106789388,2.157772212,1.447966303,3.534468324,0,0.731565562,0.535188172,0.020488825,0.057705704,0,0.014654047,2.15E-04,122,14,0.819672131,0,0,0,0,0,12.47772727,44.1459,12.5673,16.9818,14.61895004,11.4832,51.54545455,6.5,1,3,0,111,5,21,1.385051388,5,1.918367347,8,3,0,0,0,0,0,0,0,0,0,12,0.542850322,-9.24E-04,-7.79E-04,0.53311251,-0.07958478,-0.086817575,0.00313564,-0.010274415,1,0,0,1,1,1,427.9,475.8611037,226443.79,207.5,1783,45,24.1,27.25233935,742.69,12.5,92,1,10.05,11.96024665,143.0475,4.5,48,0,1,0,0,1,1,1,258.4,256.4895839,65786.90667,206,949,45,18.6,22.30336298,497.44,11,85,3,9.133333333,12.83675279,164.7822222,4,48,0,1,0,0,1,1,1,304.7,299.9690151,89981.41,470.5,949,45,20.6,26.97480306,727.64,38.5,85,3,11.1,14.96295425,223.89,9,48,0,1,0,0,1,1,1,280,280.565144,78716.8,45,746,45,16.6,22.24949438,495.04,3,61,3,9.6,11.32431013,128.24,1,29,0,6,5.513619501,30.4,15,1,6,5.507570547,30.33333333,14,1,8,5.567764363,31,14,2,4,0,0,4,4,6.378947368,2.579999785,6.656398892,5,13,5,6.495238095,2.655179339,7.049977324,11.5,13,5,6.377777778,2.775198803,7.701728395,5,13,5,7.5,3.201562119,10.25,9.5,13,5,0.714285714,0.93313895,0.870748299,0,-9.165692463,3,5,6,8,-0.442913943,-0.09836359,-0.01645467,-0.407085732,-0.673642457,-0.138336122,-0.25157091,-0.320659339,3,5,5,7,-0.444639748,-0.12818894,-0.025267258,-0.398063943,-0.86136812,-0.320196986,-0.464247257,-0.513771355,3,3,4,6,-0.619523446,-0.275556743,-0.094923044,-0.491618469,-1.31220156,-0.559856236,-0.821104854,-0.867780834,0.002466294,-1.825071452,0.065493104,0.157626796,0.024846207,0.012586314,1.000000238,3.154952427,2993.548576,-0.086914379,6.142857143,28,0,9.463140092,89.55102041,100000,114976.4286,364730,0,111825.6867,1.25E+10,0.989051,0,0,0,0,0
-27.69863265,0,-205.4184825,2784.831776,52.77150534,-104.5486022,1.705882353,0,8.972318339,2.995382837,15,0,37,15,0.3532094,8.248301373,143624.4495,1.72E+07,4145.618257,18105.43694,0,7.114179721,2.667241969,8.648572269,0,6.99536853,2.644875901,7.955425089,-0.450613053,28.08312451,1.221005414,4.60646378,1.605138415,6.345987176,0,1.107086945,1.225641505,0.017679529,0.106642179,0,0.026505645,7.03E-04,134,21,0.798507463,0,0,0,0,0,54.84019231,-120.895,43.04,28.4923,20.32050808,46.4875,92.38461538,21,1,11,2,361,6,52,4.482502141,8,20.09282544,21,1,0,0,0,0,0,0,0,0,0,8,0.49507906,0.053285618,0.011327267,0.50264297,-0.46456049,-0.291116425,-0.34150616,-0.31416617,1,0,0,1,1,1,426.2,776.931181,603622.06,92,3604,16,23,29.50423698,870.5,6.5,119,2,10.7,15.22859153,231.91,2.5,50,0,1,0,0,1,1,1,266.4,279.3377406,78029.57333,127,945,19,20.73333333,21.64398813,468.4622222,19,84,2,13.8,16.42437213,269.76,0,50,0,1,0,0,1,1,1,321,325.7557367,106116.8,203,945,19,23.7,25.43639125,647.01,13,84,2,16.9,18.79068918,353.09,14.5,50,0,1,0,0,1,1,1,281.4,339.3880375,115184.24,232,945,19,14.8,19.17706964,367.76,6,53,2,15.4,18.62900964,347.04,49,49,0,4,5.972157622,35.66666667,21,1,4,6.208498574,38.54545455,21,1,4,6.866065623,47.14285714,21,1,6,8.529361055,72.75,21,1,6.731578947,2.629098831,6.912160665,5.5,13,5,6.323809524,2.443632106,5.971337868,11.5,13,5,6.222222222,2.430261887,5.90617284,5.5,13,5,7.7,3.494281042,12.21,9.5,13,5,0.461538462,0.90853937,0.825443787,99,-14.18390089,1,3,5,7,-0.75585575,-0.267004504,-0.111388687,-0.644760609,-1.634563506,-0.72618641,-0.967511922,-1.055303015,1,3,6,8,-0.667692371,-0.249521187,-0.099732555,-0.581543773,-1.546875536,-0.672631994,-0.921976656,-1.044359423,3,4,6,9,-0.405225618,-0.258446266,-0.105606525,-0.296749115,-1.307543576,-0.797740057,-1.004267901,-1.036672719,0.003774408,-17.01268426,0.065015685,0.163485809,0.02672761,0.015090184,1.000000358,3.04061203,2762.008644,-0.154559396,19.8,139,0,30.94446639,957.56,100000,345839.5,634952,0,296432.4209,8.79E+10,0.988053,0,0,0,0,0
-13.10147815,0,-59.41499481,245.8396593,15.67927483,0,2,1,9.444444444,3.073181486,10,0,22,5,0.583130857,5.60549551,161927.1338,5.27E+07,7262.800691,25427.61616,0,2.993897412,1.730288245,5.103691854,0,2.733149456,1.653223958,4.830398519,-1.061485875,12.44056455,0.82937097,1.985903561,1.142258689,2.781584285,-0.531845768,0.62254592,0.387563422,0.026057034,0.063416855,0,0.018914053,3.58E-04,2,1,1,0,0,0,0,0,14.74792453,47.4507,13.2242,14.3736,11.66025404,11.74,51.02830189,6.5,1,7,0,153,5,27,2.680519574,4,7.185185185,18,3,0,0,0,0,0,0,0,0,0,12,0.642724077,-0.001742613,-5.00E-04,0.635385513,-0.0661872,-0.11792511,-0.07098103,-0.087988405,1,0,0,1,1,1,460.2,358.387723,128441.76,172,1478,30,92.7,85.9221159,7382.61,55,285,5,3.5,6.111464636,37.35,0,21,0,1,0,0,1,1,1,539.8666667,378.2670779,143085.9822,787,1478,30,107.4666667,93.6859055,8777.048889,83,285,5,4.133333333,6.691952049,44.78222222,12,21,0,1,0,0,1,1,1,635.6,398.5245789,158821.84,867,1478,95,140.3,97.91634184,9587.61,271,285,25,3.5,6.830080527,46.65,0,21,0,1,0,0,1,1,1,550.4,288.5464261,83259.04,176,877,176,172,90.4831476,8187.2,58,257,58,0,0,0,0,0,0,17,19.20286437,368.75,66,2,20,20.90454496,437,66,4,25,24.01561992,576.75,66,4,32,23.83974273,568.3333333,66,14,6.773684211,2.407519384,5.796149584,5,11,5,6.380952381,2.239816967,5.016780045,10,11,5,7.355555556,2.522393533,6.362469136,5,11,5,10.1,0.3,0.09,10,11,10,0.185185185,0.546845299,0.299039781,0,-16.99576602,2,5,7,10,-0.441311838,-0.120837176,-0.030262845,-0.433301881,-0.959499061,-0.479687482,-0.521461576,-0.582173884,2,4,7,10,-0.614981396,-0.165571309,-0.048872892,-0.577433154,-1.129975617,-0.478930742,-0.554873079,-0.624330044,2,3,6,8,-0.297486973,-0.401599322,-0.213331692,-0.139478832,-1.978376567,-1.656242043,-1.826788872,-1.864058197,0.002119871,0,0.074304262,0.178057586,0.031704504,0.035328711,1.000000238,2.670569642,5997.301254,0.168550594,28.8,185,0,43.63782763,1904.26,100000,134652.2,612216,0,237889.9224,5.66E+10,0.988384,0,0,0,0,0
-20.3661906,0,-115.7647402,569.7133299,23.86866837,-9.822299059,2.647058824,3,9.169550173,3.028126512,9,0,22,4,0.27018525,7.749256052,78910.65571,1.03E+07,3202.389703,10392.05335,0,2.72058218,1.64941874,5.6563414,0,2.0722839,1.439542948,4.720248041,0,14.03720681,1.002657629,2.160644365,1.461272051,3.049544933,0,0.574328961,0.329853756,0.042116622,0.254646799,0,0.066115148,0.004371213,2,2,0,0,0,0,0,0,9.996521739,44.8492,9.2893,9.767,9.480740698,14.4865,48.33043478,3.6,3,7,0,157,6,26,2.549219628,4,6.49852071,17,4,0,0,0,0,0,0,0,0,0,11,0.456732046,0.04813014,0.008787355,0.452223565,0.0330935,0.066950535,0.05681135,0.05914596,1.2,0.509901951,0.26,1,3,1,428.65,482.4384183,232746.8275,340,1867,22,28.1,31.03852445,963.39,17.5,117,2,7.15,11.76127119,138.3275,2.5,51,0,1.266666667,0.573488351,0.328888889,1,3,1,406.0666667,383.7519106,147265.5289,153,1499,55,28.46666667,24.65459164,607.8488889,35,102,3,5.333333333,6.896053622,47.55555556,0,22,0,1.3,0.640312424,0.41,1,3,1,499.8,423.4819477,179336.96,438.5,1499,55,35.9,26.24671408,688.89,27.5,102,4,6.4,8.163332653,66.64,10.5,22,0,1.4,0.8,0.64,1,3,1,693,422.3122068,178347.6,359,1499,342,46.2,28.52647893,813.76,34,102,24,7.8,7.520638271,56.56,11,21,0,5,5.974947699,35.7,21,1,3,3.020761493,9.125,10,1,4,3.286335345,10.8,10,1,4,3.354101966,11.25,10,2,5.378947368,1.477401327,2.182714681,5,15,5,5.523809524,1.784030953,3.18276644,11.5,15,5,5.777777778,1.942379856,3.772839506,5,12,5,5.8,2.088061302,4.36,8.5,12,5,0.230769231,0.504418348,0.25443787,0,-11.95988439,2,3,4,5,-0.707838966,-0.32832495,-0.136298821,-0.59767358,-2.039056391,-1.249459058,-1.433817327,-1.487318724,2,3,4,5,-0.629968695,-0.365087223,-0.164981524,-0.532265916,-2.079151481,-1.337103158,-1.536697686,-1.658298582,2,5,5,6,-0.553557809,-0.343399735,-0.147733553,-0.460668221,-1.98112449,-1.304316431,-1.490228593,-1.597257823,0.003075548,0,0.064480283,0.164414957,0.027032278,0.052848972,1.000000238,3.005901279,3035.02522,0.17216472,26.35,142,1,35.72992443,1276.6275,2.23E+09,159331.1,634952,5746,188979.2604,3.57E+10,0.990407,0,0,0,0,0
-16.28116565,0,-225.9345357,2052.730052,45.30706404,-5.865323,1.103448276,1,3.196195006,1.787790537,6,0,48,17,0.282908339,22.13050034,191860.0796,1.51E+07,3890.083575,14645.42741,0,10.0639189,3.172368027,8.666302614,0,10.1660306,3.188421334,8.666302614,-0.133359083,18.87189137,1.04843841,3.093284521,1.416734736,8.666302614,0,2.090067731,4.368383119,0.01550698,0.102747449,0,0.020184043,4.07E-04,0,0,0,1,0,0,0,0,116.8333333,-511.735,89.1078,27.2,19.43167673,144.1811,68,9,0,7,0,422,6,65,5.594291258,7,31.29609467,28,2,0,0,0,0,0,0,0,0,0,9,0.467184441,0.042109589,0.007136527,0.464777975,-0.802135,-0.46390003,-0.46911121,-0.533953965,1,0,0,1,1,1,99.6,111.3590589,12400.84,67,359,5,11.2,12.71455858,161.66,6,41,0,2.05,3.04097024,9.2475,2.5,11,0,1,0,0,1,1,1,80,97.57595332,9521.066667,264,359,5,8.066666667,9.601851673,92.19555556,25,34,0,2.2,3.290390048,10.82666667,8,11,0,1,0,0,1,1,1,68.3,74.94137709,5616.21,8,264,5,6.8,7.959899497,63.36,1.5,25,0,1.3,2.368543856,5.61,0,8,0,1,0,0,1,1,1,48.4,45.02266096,2027.04,14,127,11,6.4,6.468384652,41.84,2,19,2,0.4,0.8,0.64,2,2,0,1,1.195228609,1.428571429,4,1,1,1.290994449,1.666666667,4,1,1,0.577350269,0.333333333,2,1,1,0.577350269,0.333333333,2,1,6.173684211,2.279506434,5.196149584,5,13,5,6.342857143,2.559124,6.549115646,5,13,5,6.333333333,2.529822128,6.4,5,13,5,6.5,2.291287847,5.25,7.5,10,5,0.8,1.619116568,2.621538462,99,-16.54255102,1,4,7,8,-0.45080325,-0.086313354,-0.025176101,-0.401058815,-0.602763176,-0.062942415,-0.185512736,-0.216960341,1,4,4,6,-0.336670242,-0.254278181,-0.116878305,-0.257134236,-1.269293547,-0.988227457,-1.005689755,-1.091052502,2,6,6,7,-0.366786472,-0.16427575,-0.060723704,-0.322507702,-0.915844798,-0.518443733,-0.58246018,-0.677423269,0.003700022,0,0.056207991,0.15659683,0.024522567,0.013714489,1.000000238,3.224988057,2951.693533,-0.563688084,8.7,26,1,7.007852738,49.11,7.00E+09,221038.75,592779,575,272573.7148,7.43E+10,0.988439,1,0,0,0,0
-21.73173077,0,-211.5345519,1247.915036,35.32584091,-25.71589964,2.484848485,0,8.795224977,2.965674456,10,0,43,3,0.56198489,7.457883274,279624.0802,1.37E+08,11719.0631,56390.81462,0,3.945406349,1.986304697,8.66974259,0,7.517546649,2.741814481,8.66974259,-1.738029238,28.92328605,0.933009227,3.095054441,1.559037641,5.779370832,-0.233506338,0.989804785,0.979713511,0.022224004,0.085453575,0,0.019949156,3.98E-04,0,0,0,0,0,0,0,0,10.93197411,60.4574,9.0914,14.2453,12.74679434,12.1883,43.3802589,4.5,3,11,6,254,5,46,1.638386407,5.5,2.684310019,10,3,0,0,0,0,0,0,0,0,0,13,0.542024229,0.028464979,0.004298291,0.534716991,0.04107597,-0.05714789,-0.08950628,-0.085989385,1.25,0.766485486,0.5875,1,4,1,596.65,533.5597694,284686.0275,407,1867,29,37.15,30.88571676,953.9275,21,117,3,12.5,13.28344835,176.45,15.5,51,0,1.333333333,0.869226987,0.755555556,1,4,1,732.4666667,549.7172445,302189.0489,571,1867,143,45.46666667,31.30466774,979.9822222,24,117,7,15.53333333,13.94688336,194.5155556,17,51,0,1.5,1.024695077,1.05,1,4,1,907,591.2754011,349606.6,1386,1867,143,51.8,36.2789195,1316.16,61.5,117,7,18.1,15.77624797,248.89,34,51,0,1.4,0.8,0.64,3,3,1,1213.2,599.503261,359404.16,636,1867,359,69.2,38.26434372,1464.16,29,117,29,18.6,18.89550211,357.04,3,51,0,4,2.828427125,8,10,1,4,3.376388603,11.4,10,1,5,3.31662479,11,10,2,6,3.265986324,10.66666667,10,2,5.210526316,1.004146528,1.008310249,5,12,5,5.142857143,0.809803873,0.655782313,5,12,5,5.133333333,0.618241233,0.382222222,5,9,5,5.1,0.3,0.09,5,6,5,0.47826087,1.11782262,1.24952741,0,-16.73717389,2,5,8,9,-0.577671876,-0.152658008,-0.049756406,-0.538974315,-1.209600508,-0.590080798,-0.665982366,-0.702167451,3,6,9,9,-0.46466948,-0.148453032,-0.047761621,-0.40593037,-0.976000011,-0.457907021,-0.555373132,-0.579596221,3,5,7,7,-0.281789789,-0.137820606,-0.042875496,-0.229777753,-0.84193629,-0.497995675,-0.59715879,-0.629597366,0.00249431,-0.732658054,0.049275161,0.138207426,0.019101293,0.020594741,1.000000238,3.861304666,6078.784353,0.001044902,24.05,109,1,29.04561068,843.6475,1818000,71915.25,360036,527,116964.0011,1.37E+10,0.988398,1,1,1,1,1
